fixture_id,api_football_id,date,league_id,home_team_id,away_team_id,goals_home,goals_away,status,referee_name,referee_api_id,created_at,updated_at,home_lineup_id,home_lineup_team_id,home_coach,home_coach_api_id,home_formation,away_lineup_id,away_lineup_team_id,away_coach,away_coach_api_id,away_formation,match_stats_id,home_shots_total,away_shots_total,home_shots_on_goal,away_shots_on_goal,home_shots_inside_box,away_shots_inside_box,home_shots_outside_box,away_shots_outside_box,home_blocked_shots,away_blocked_shots,home_penalties,away_penalties,home_xg,away_xg,home_corners,away_corners,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_possession,away_possession,home_fouls,away_fouls,home_offsides,away_offsides,home_pass_accuracy,away_pass_accuracy,home_goals_ht,away_goals_ht,stats_fetched_at,home_xg_ht,away_xg_ht,odds_id,home_win,draw,away_win,bookmaker,source,competition,api_date,api_status,api_status_long,api_elapsed,api_referee_name,api_league_id,api_league_name,api_league_country,api_season,api_round,api_home_team_id,api_home_team,api_away_team_id,api_away_team,api_goals_home,api_goals_away,api_halftime_home,api_halftime_away,api_fulltime_home,api_fulltime_away,api_extratime_home,api_extratime_away,api_penalty_home,api_penalty_away,normalized_home_team,normalized_away_team,upsert_action,result_id,home_away_swapped,result_date_source,result_home_team,result_away_team,result_home_score,result_away_score,result_tournament,result_city,result_country,result_neutral,canonical_match_id,match_date,canonical_home_team,canonical_away_team,historical_result_id,historical_home_away_swapped,date_difference_days,historical_result_date_source,historical_result_date,historical_home_team,historical_away_team,historical_home_score,historical_away_score,historical_tournament,historical_city,historical_country,historical_neutral,historical_normalized_home_team,historical_normalized_away_team,matched_result_id,matched_result_date,matched_home_team,matched_away_team,matched_home_score,matched_away_score,matched_tournament,matched_city,matched_country,matched_neutral,canonical_home_score,canonical_away_score,recorded_goal_count,scorer_names,goal_details,shootout_winner,shootout_first_shooter
350864.0,225946,2017-01-04 13:30:00+00:00,88.0,1909.0,2886.0,2.0,0.0,FT,,,2026-02-27 00:01:51.060209+00,2026-02-27 00:01:51.060209+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,International friendlies,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,unchanged,,,,,,,,,,,,api:225946,2017-01-04 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,,
350865.0,225947,2017-01-04 16:00:00+00:00,88.0,1912.0,2719.0,1.0,0.0,FT,,,2026-02-27 00:01:51.060209+00,2026-02-27 00:01:51.060209+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,International friendlies,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,unchanged,,,,,,,,,,,,api:225947,2017-01-04 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,
350849.0,225727,2017-01-05 13:30:00+00:00,88.0,1919.0,2725.0,2.0,0.0,FT,,,2026-02-27 00:01:51.060209+00,2026-02-27 00:01:51.060209+00,472309.0,1919.0,H. Broos,2883.0,,472310.0,2725.0,F. Ibenge,374.0,,361506.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,International friendlies,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,unchanged,,,,,,,,,,,,api:225727,2017-01-05 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,,
350866.0,225949,2017-01-07 15:00:00+00:00,88.0,2722.0,2719.0,2.0,1.0,FT,,,2026-02-27 00:01:51.060209+00,2026-02-27 00:01:51.060209+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,International friendlies,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,unchanged,,,,,,,,,,,,api:225949,2017-01-07 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,
350861.0,225882,2017-01-07 16:00:00+00:00,88.0,2717.0,2720.0,3.0,1.0,FT,,,2026-02-27 00:01:51.060209+00,2026-02-27 00:01:51.060209+00,,,,,,,,,,,361490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,International friendlies,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,unchanged,,,,,,,,,,,,api:225882,2017-01-07 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,,,,,
350850.0,225729,2017-01-08 12:45:00+00:00,88.0,1996.0,2708.0,1.0,2.0,FT,,,2026-02-27 00:01:51.060209+00,2026-02-27 00:01:51.060209+00,472311.0,1996.0,J. Andersson,189.0,,472312.0,2708.0,M. Dussuyer,388.0,,361489.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,International friendlies,,,,,,,,,,,,,,,,,,,,,,,,,ivory coast,sweden,unchanged,,,,,,,,,,,,api:225729,2017-01-08 00:00:00+00:00,Ivory Coast,Sweden,40380.0,True,0.0,2017-01-08,2017-01-08 00:00:00+00:00,Ivory Coast,Sweden,2.0,1.0,Friendly,Abu Dhabi,United Arab Emirates,True,ivory coast,sweden,40380.0,2017-01-08,Ivory Coast,Sweden,2.0,1.0,Friendly,Abu Dhabi,United Arab Emirates,True,2.0,1.0,,,,,
350867.0,225950,2017-01-08 14:00:00+00:00,88.0,2879.0,1900.0,1.0,2.0,FT,,,2026-02-27 00:01:51.060209+00,2026-02-27 00:01:51.060209+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,International friendlies,,,,,,,,,,,,,,,,,,,,,,,,,libya,senegal,unchanged,,,,,,,,,,,,api:225950,2017-01-08 00:00:00+00:00,Libya,Senegal,40381.0,False,0.0,2017-01-08,2017-01-08 00:00:00+00:00,Libya,Senegal,1.0,2.0,Friendly,Brazzaville,Congo,True,libya,senegal,40381.0,2017-01-08,Libya,Senegal,1.0,2.0,Friendly,Brazzaville,Congo,True,1.0,2.0,,,,,
350851.0,225730,2017-01-08 15:30:00+00:00,88.0,1970.0,2886.0,1.0,3.0,FT,,,2026-02-27 00:01:51.060209+00,2026-02-27 00:01:51.060209+00,472313.0,1970.0,J. Kozák,3409.0,,472314.0,2886.0,M. Sredojević,916.0,,361471.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,,,,,,International friendlies,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,unchanged,,,,,,,,,,,,api:225730,2017-01-08 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,,,,,
350852.0,225731,2017-01-08 16:00:00+00:00,88.0,2712.0,1909.0,1.0,0.0,FT,,,2026-02-27 00:01:51.060209+00,2026-02-27 00:01:51.060209+00,472315.0,2712.0,H. Cúper,350.0,,472316.0,1909.0,H. Kasperczak,5758.0,,361472.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,International friendlies,,,,,,,,,,,,,,,,,,,,,,,,,egypt,tunisia,unchanged,,,,,,,,,,,,api:225731,2017-01-08 00:00:00+00:00,Egypt,Tunisia,40379.0,False,0.0,2017-01-08,2017-01-08 00:00:00+00:00,Egypt,Tunisia,1.0,0.0,Friendly,Cairo,Egypt,False,egypt,tunisia,40379.0,2017-01-08,Egypt,Tunisia,1.0,0.0,Friendly,Cairo,Egypt,False,1.0,0.0,,,,,
350853.0,225732,2017-01-09 14:00:00+00:00,88.0,1912.0,2002.0,0.0,1.0,FT,,,2026-02-27 00:01:51.060209+00,2026-02-27 00:01:51.060209+00,472317.0,1912.0,H. Renard,344.0,,472318.0,2002.0,M. Kanerva,198.0,,361448.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,International friendlies,,,,,,,,,,,,,,,,,,,,,,,,,morocco,finland,unchanged,,,,,,,,,,,,api:225732,2017-01-09 00:00:00+00:00,Morocco,Finland,40383.0,False,0.0,2017-01-09,2017-01-09 00:00:00+00:00,Morocco,Finland,0.0,1.0,Friendly,Al Ain,United Arab Emirates,True,morocco,finland,40383.0,2017-01-09,Morocco,Finland,0.0,1.0,Friendly,Al Ain,United Arab Emirates,True,0.0,1.0,,,,,
350854.0,225733,2017-01-10 15:00:00+00:00,88.0,1907.0,1968.0,0.0,0.0,FT,,,2026-02-27 00:01:51.060209+00,2026-02-27 00:01:51.060209+00,472319.0,1907.0,B. van Marwijk,3038.0,,472320.0,1968.0,S. Katanec,360.0,,361449.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,International friendlies,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,unchanged,,,,,,,,,,,,api:225733,2017-01-10 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,
350855.0,225734,2017-01-10 17:00:00+00:00,88.0,1919.0,2739.0,1.0,1.0,FT,,,2026-02-27 00:01:51.060209+00,2026-02-27 00:01:51.060209+00,472321.0,1919.0,H. Broos,2883.0,,472322.0,2739.0,C. Pasuwa,10725.0,,361450.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,International friendlies,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,unchanged,,,,,,,,,,,,api:225734,2017-01-10 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,
350856.0,225735,2017-01-11 13:00:00+00:00,88.0,2708.0,2886.0,3.0,0.0,FT,,,2026-02-27 00:01:51.060209+00,2026-02-27 00:01:51.060209+00,472323.0,2708.0,M. Dussuyer,388.0,,472324.0,2886.0,M. Sredojević,916.0,,361451.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,International friendlies,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,unchanged,,,,,,,,,,,,api:225735,2017-01-11 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,,,,,
350868.0,225951,2017-01-11 14:30:00+00:00,88.0,2984.0,1900.0,0.0,2.0,FT,,,2026-02-27 00:01:51.060209+00,2026-02-27 00:01:51.060209+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,International friendlies,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,unchanged,,,,,,,,,,,,api:225951,2017-01-11 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,
350857.0,225736,2017-01-12 15:45:00+00:00,88.0,1996.0,1970.0,6.0,0.0,FT,,,2026-02-27 00:01:51.060209+00,2026-02-27 00:01:51.060209+00,472325.0,1996.0,J. Andersson,189.0,,472326.0,1970.0,J. Kozák,3409.0,,361452.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,International friendlies,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,unchanged,,,,,,,,,,,,api:225736,2017-01-12 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,,,,,
350858.0,225737,2017-01-13 15:00:00+00:00,88.0,1968.0,2002.0,2.0,0.0,FT,,,2026-02-27 00:01:51.060209+00,2026-02-27 00:01:51.060209+00,472327.0,1968.0,S. Katanec,360.0,,472328.0,2002.0,M. Kanerva,198.0,,361433.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,International friendlies,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,unchanged,,,,,,,,,,,,api:225737,2017-01-13 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,,
350859.0,225738,2017-01-14 15:00:00+00:00,88.0,2954.0,1907.0,2.0,7.0,FT,,,2026-02-27 00:01:51.060209+00,2026-02-27 00:01:51.060209+00,472329.0,2954.0,Tae-Hoon Lee,2635.0,,472330.0,1907.0,B. van Marwijk,3038.0,,361393.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,,,,,,,,,,International friendlies,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,unchanged,,,,,,,,,,,,api:225738,2017-01-14 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,7.0,,,,,
349814.0,152423,2017-01-14 16:00:00+00:00,82.0,2742.0,2709.0,1.0,1.0,FT,,,2026-02-27 00:01:51.060209+00,2026-02-27 00:01:51.060209+00,468429.0,2742.0,José Camacho,5762.0,,468430.0,2709.0,Baciro Candé,2541.0,,361388.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,Africa Cup of Nations,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,unchanged,,,,,,,,,,,,api:152423,2017-01-14 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,
349815.0,152424,2017-01-14 19:00:00+00:00,82.0,2719.0,1919.0,1.0,1.0,FT,,,2026-02-27 00:01:51.060209+00,2026-02-27 00:01:51.060209+00,468431.0,2719.0,Paulo Duarte,2542.0,,468432.0,1919.0,H. Broos,2883.0,,361389.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,Africa Cup of Nations,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,unchanged,,,,,,,,,,,,api:152424,2017-01-14 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,
349816.0,152425,2017-01-15 16:00:00+00:00,82.0,2717.0,2739.0,2.0,2.0,FT,,,2026-02-27 00:01:51.060209+00,2026-02-27 00:01:51.060209+00,468433.0,2717.0,G. Leekens,3295.0,,468434.0,2739.0,C. Pasuwa,10725.0,,361366.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,Africa Cup of Nations,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,unchanged,,,,,,,,,,,,api:152425,2017-01-15 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,
349817.0,152426,2017-01-15 19:00:00+00:00,82.0,1909.0,1900.0,0.0,2.0,FT,,,2026-02-27 00:01:51.060209+00,2026-02-27 00:01:51.060209+00,468435.0,1909.0,H. Kasperczak,5758.0,,468436.0,1900.0,A. Cissé,340.0,,361367.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,,,,,,Africa Cup of Nations,,,,,,,,,,,,,,,,,,,,,,,,,tunisia,senegal,unchanged,,,,,,,,,,,,api:152426,2017-01-15 00:00:00+00:00,Tunisia,Senegal,40399.0,False,0.0,2017-01-15,2017-01-15 00:00:00+00:00,Tunisia,Senegal,0.0,2.0,African Cup of Nations,Franceville,Gabon,True,tunisia,senegal,40399.0,2017-01-15,Tunisia,Senegal,0.0,2.0,African Cup of Nations,Franceville,Gabon,True,0.0,2.0,2.0,"['Sadio Mané', 'Kara Mbodji']","[{'team': 'Senegal', 'scorer': 'Sadio Mané', 'minute': 10.0, 'own_goal': False, 'penalty': True}, {'team': 'Senegal', 'scorer': 'Kara Mbodji', 'minute': 30.0, 'own_goal': False, 'penalty': False}]",,
349818.0,152427,2017-01-16 16:00:00+00:00,82.0,2708.0,2968.0,0.0,0.0,FT,,,2026-02-27 00:01:51.060209+00,2026-02-27 00:01:51.060209+00,468437.0,2708.0,M. Dussuyer,388.0,,468438.0,2968.0,C. Le Roy,5685.0,,361368.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,Africa Cup of Nations,,,,,,,,,,,,,,,,,,,,,,,,,ivory coast,togo,unchanged,,,,,,,,,,,,api:152427,2017-01-16 00:00:00+00:00,Ivory Coast,Togo,40401.0,False,0.0,2017-01-16,2017-01-16 00:00:00+00:00,Ivory Coast,Togo,0.0,0.0,African Cup of Nations,Oyem,Gabon,True,ivory coast,togo,40401.0,2017-01-16,Ivory Coast,Togo,0.0,0.0,African Cup of Nations,Oyem,Gabon,True,0.0,0.0,,,,,
349819.0,152428,2017-01-16 19:00:00+00:00,82.0,2725.0,1912.0,1.0,0.0,FT,,,2026-02-27 00:01:51.060209+00,2026-02-27 00:01:51.060209+00,468439.0,2725.0,F. Ibenge,374.0,,468440.0,1912.0,H. Renard,344.0,,361369.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,Africa Cup of Nations,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,unchanged,,,,,,,,,,,,api:152428,2017-01-16 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,
350862.0,225883,2017-01-17 15:00:00+00:00,88.0,1904.0,1991.0,1.0,1.0,FT,,,2026-02-27 00:01:51.060209+00,2026-02-27 00:01:51.060209+00,,,,,,,,,,,361374.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,International friendlies,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,unchanged,,,,,,,,,,,,api:225883,2017-01-17 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,
349820.0,152429,2017-01-17 16:00:00+00:00,82.0,1923.0,2886.0,1.0,0.0,FT,,,2026-02-27 00:01:51.060209+00,2026-02-27 00:01:51.060209+00,468441.0,1923.0,A. Grant,5752.0,,468442.0,2886.0,M. Sredojević,916.0,,361370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,Africa Cup of Nations,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,unchanged,,,,,,,,,,,,api:152429,2017-01-17 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,
349821.0,152430,2017-01-17 19:00:00+00:00,82.0,2722.0,2712.0,0.0,0.0,FT,,,2026-02-27 00:01:51.060209+00,2026-02-27 00:01:51.060209+00,468443.0,2722.0,A. Giresse,5754.0,,468444.0,2712.0,H. Cúper,350.0,,361347.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,Africa Cup of Nations,,,,,,,,,,,,,,,,,,,,,,,,,mali,egypt,unchanged,,,,,,,,,,,,api:152430,2017-01-17 00:00:00+00:00,Mali,Egypt,40404.0,False,0.0,2017-01-17,2017-01-17 00:00:00+00:00,Mali,Egypt,0.0,0.0,African Cup of Nations,Port-Gentil,Gabon,True,mali,egypt,40404.0,2017-01-17,Mali,Egypt,0.0,0.0,African Cup of Nations,Port-Gentil,Gabon,True,0.0,0.0,,,,,
349822.0,152431,2017-01-18 16:00:00+00:00,82.0,2742.0,2719.0,1.0,1.0,FT,,,2026-02-27 00:01:51.060209+00,2026-02-27 00:01:51.060209+00,468445.0,2742.0,José Camacho,5762.0,,468446.0,2719.0,Paulo Duarte,2542.0,,361348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,Africa Cup of Nations,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,unchanged,,,,,,,,,,,,api:152431,2017-01-18 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,
349823.0,152432,2017-01-18 19:00:00+00:00,82.0,1919.0,2709.0,2.0,1.0,FT,,,2026-02-27 00:01:51.060209+00,2026-02-27 00:01:51.060209+00,468447.0,1919.0,H. Broos,2883.0,,468448.0,2709.0,Baciro Candé,2541.0,,361349.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,Africa Cup of Nations,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,unchanged,,,,,,,,,,,,api:152432,2017-01-18 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,
349824.0,152433,2017-01-19 16:00:00+00:00,82.0,2717.0,1909.0,1.0,2.0,FT,,,2026-02-27 00:01:51.060209+00,2026-02-27 00:01:51.060209+00,468449.0,2717.0,G. Leekens,3295.0,,468450.0,1909.0,H. Kasperczak,5758.0,,361350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,Africa Cup of Nations,,,,,,,,,,,,,,,,,,,,,,,,,algeria,tunisia,unchanged,,,,,,,,,,,,api:152433,2017-01-19 00:00:00+00:00,Algeria,Tunisia,40408.0,False,0.0,2017-01-19,2017-01-19 00:00:00+00:00,Algeria,Tunisia,1.0,2.0,African Cup of Nations,Franceville,Gabon,True,algeria,tunisia,40408.0,2017-01-19,Algeria,Tunisia,1.0,2.0,African Cup of Nations,Franceville,Gabon,True,1.0,2.0,3.0,"['Aïssa Mandi', 'Naïm Sliti', 'Sofiane Hanni']","[{'team': 'Tunisia', 'scorer': 'Aïssa Mandi', 'minute': 50.0, 'own_goal': True, 'penalty': False}, {'team': 'Tunisia', 'scorer': 'Naïm Sliti', 'minute': 66.0, 'own_goal': False, 'penalty': True}, {'team': 'Algeria', 'scorer': 'Sofiane Hanni', 'minute': 90.0, 'own_goal': False, 'penalty': False}]",,
349825.0,152434,2017-01-19 19:00:00+00:00,82.0,1900.0,2739.0,2.0,0.0,FT,,,2026-02-27 00:01:51.060209+00,2026-02-27 00:01:51.060209+00,468451.0,1900.0,A. Cissé,340.0,,468452.0,2739.0,C. Pasuwa,10725.0,,361332.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,,,,,,,Africa Cup of Nations,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,unchanged,,,,,,,,,,,,api:152434,2017-01-19 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,,
349826.0,152435,2017-01-20 16:00:00+00:00,82.0,2708.0,2725.0,2.0,2.0,FT,,,2026-02-27 00:01:51.060209+00,2026-02-27 00:01:51.060209+00,468453.0,2708.0,M. Dussuyer,388.0,,468454.0,2725.0,F. Ibenge,374.0,,361333.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,Africa Cup of Nations,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,unchanged,,,,,,,,,,,,api:152435,2017-01-20 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,
349827.0,152436,2017-01-20 19:00:00+00:00,82.0,1912.0,2968.0,3.0,1.0,FT,,,2026-02-27 00:01:51.060209+00,2026-02-27 00:01:51.060209+00,468455.0,1912.0,H. Renard,344.0,,468456.0,2968.0,C. Le Roy,5685.0,,361334.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,Africa Cup of Nations,,,,,,,,,,,,,,,,,,,,,,,,,morocco,togo,unchanged,,,,,,,,,,,,api:152436,2017-01-20 00:00:00+00:00,Morocco,Togo,40411.0,False,0.0,2017-01-20,2017-01-20 00:00:00+00:00,Morocco,Togo,3.0,1.0,African Cup of Nations,Oyem,Gabon,True,morocco,togo,40411.0,2017-01-20,Morocco,Togo,3.0,1.0,African Cup of Nations,Oyem,Gabon,True,3.0,1.0,4.0,"['Mathieu Dossevi', 'Aziz Bouhaddouz', 'Romain Saïss', 'Youssef En-Nesyri']","[{'team': 'Togo', 'scorer': 'Mathieu Dossevi', 'minute': 5.0, 'own_goal': False, 'penalty': False}, {'team': 'Morocco', 'scorer': 'Aziz Bouhaddouz', 'minute': 14.0, 'own_goal': False, 'penalty': False}, {'team': 'Morocco', 'scorer': 'Romain Saïss', 'minute': 21.0, 'own_goal': False, 'penalty': False}, {'team': 'Morocco', 'scorer': 'Youssef En-Nesyri', 'minute': 72.0, 'own_goal': False, 'penalty': False}]",,
349828.0,152437,2017-01-21 16:00:00+00:00,82.0,1923.0,2722.0,1.0,0.0,FT,,,2026-02-27 00:01:51.060209+00,2026-02-27 00:01:51.060209+00,468457.0,1923.0,A. Grant,5752.0,,468458.0,2722.0,A. Giresse,5754.0,,361309.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,Africa Cup of Nations,,,,,,,,,,,,,,,,,,,,,,,,,ghana,mali,unchanged,,,,,,,,,,,,api:152437,2017-01-21 00:00:00+00:00,Ghana,Mali,40414.0,False,0.0,2017-01-21,2017-01-21 00:00:00+00:00,Ghana,Mali,1.0,0.0,African Cup of Nations,Port-Gentil,Gabon,True,ghana,mali,40414.0,2017-01-21,Ghana,Mali,1.0,0.0,African Cup of Nations,Port-Gentil,Gabon,True,1.0,0.0,1.0,['Asamoah Gyan'],"[{'team': 'Ghana', 'scorer': 'Asamoah Gyan', 'minute': 21.0, 'own_goal': False, 'penalty': False}]",,
349829.0,152438,2017-01-21 19:00:00+00:00,82.0,2712.0,2886.0,1.0,0.0,FT,,,2026-02-27 00:01:51.060209+00,2026-02-27 00:01:51.060209+00,468459.0,2712.0,H. Cúper,350.0,,468460.0,2886.0,M. Sredojević,916.0,,361310.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,Africa Cup of Nations,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,unchanged,,,,,,,,,,,,api:152438,2017-01-21 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,
349830.0,152439,2017-01-22 19:00:00+00:00,82.0,1919.0,2742.0,0.0,0.0,FT,,,2026-02-27 00:01:51.060209+00,2026-02-27 00:01:51.060209+00,468461.0,1919.0,H. Broos,2883.0,,468462.0,2742.0,José Camacho,5762.0,,361266.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,Africa Cup of Nations,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,unchanged,,,,,,,,,,,,api:152439,2017-01-22 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,
349831.0,152440,2017-01-22 19:00:00+00:00,82.0,2709.0,2719.0,0.0,2.0,FT,,,2026-02-27 00:01:51.060209+00,2026-02-27 00:01:51.060209+00,468463.0,2709.0,Baciro Candé,2541.0,,468464.0,2719.0,Paulo Duarte,2542.0,,361267.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,Africa Cup of Nations,,,,,,,,,,,,,,,,,,,,,,,,,guinea bissau,burkina faso,unchanged,,,,,,,,,,,,api:152440,2017-01-22 00:00:00+00:00,Guinea-Bissau,Burkina Faso,40419.0,False,0.0,2017-01-22,2017-01-22 00:00:00+00:00,Guinea-Bissau,Burkina Faso,0.0,2.0,African Cup of Nations,Franceville,Gabon,True,guinea bissau,burkina faso,40419.0,2017-01-22,Guinea-Bissau,Burkina Faso,0.0,2.0,African Cup of Nations,Franceville,Gabon,True,0.0,2.0,2.0,"['Rudinilson Silva', 'Bertrand Traoré']","[{'team': 'Burkina Faso', 'scorer': 'Rudinilson Silva', 'minute': 12.0, 'own_goal': True, 'penalty': False}, {'team': 'Burkina Faso', 'scorer': 'Bertrand Traoré', 'minute': 58.0, 'own_goal': False, 'penalty': False}]",,
350860.0,225739,2017-01-22 19:00:00+00:00,88.0,2839.0,1917.0,2.0,4.0,FT,,,2026-02-27 00:01:51.060209+00,2026-02-27 00:01:51.060209+00,472332.0,2839.0,,,,472331.0,1917.0,M. Findlay,5576.0,,361273.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,International friendlies,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,unchanged,,,,,,,,,,,,api:225739,2017-01-22 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,,,,,
